;id;DS.chainage;velocity;len(DS.densified_wl_by_regr_itpd);len(DS.upstream_adjacent_vs);mean_bias;mean_uncrt;mean_rmse_sum;rmse_reg;rmse_raw;rmse_cval;rmse_daily;rmse_srd;nse_reg;nse_raw;nse_cval;nse_daily;nse_srd
90;41903;361011,36655822257;1,9444444444444444;545;41;0,11937782119339535;0,08144100801832763;0,3380619129438717;0,2722;0,4815;0,0529;0,2021;0,1017;0,957;0,8653;0,9984;0,9771;0,9942
91;41900;439615,0889590909;0,2777777777777778;554;41;0,11656309721102853;0,08017635270541082;0,6676828323313293;0,5742;0,5307;0,2374;0,5866;0,2014;0,787;0,819;0,9632;0,7793;0,9732
92;41900;439615,0889590909;0,5555555555555556;550;41;0,11574666042721217;0,08000033624747814;0,6698775050437121;0,4439;0,5292;0,1052;0,4474;0,1967;0,8729;0,8202;0,9928;0,8714;0,9745
93;41900;439615,0889590909;0,8333333333333333;549;41;0,12261873309773108;0,09192204899777283;0,3638349665924276;0,3718;0,5292;0,0834;0,3883;0,1963;0,9108;0,8202;0,9955;0,9056;0,9746
94;41900;439615,0889590909;1,1111111111111112;549;41;0,12249076626278788;0,09178943452380953;0,3643723958333333;0,353;0,5285;0,0865;0,3593;0,1947;0,9196;0,8208;0,9951;0,9207;0,975
95;41900;439615,0889590909;1,3888888888888888;548;41;0,1226306231076478;0,0917732342007435;0,36427040892193313;0,3449;0,5285;0,0927;0,3471;0,1947;0,9233;0,8208;0,9944;0,9285;0,975
96;41900;439615,0889590909;1,6666666666666665;548;41;0,11552154263647027;0,07879406808223796;0,6702558813616448;0,3537;0,5285;0,1128;0,3883;0,1947;0,9193;0,8208;0,9917;0,9062;0,975
97;41900;439615,0889590909;1,9444444444444444;547;41;0,11576889127949679;0,07946570275722932;0,6700257229320781;0,3413;0,5285;0,1178;0,3885;0,1947;0,9249;0,8208;0,991;0,9046;0,975
98;41899;448733,0573867012;0,2777777777777778;554;41;0,11669968898017302;0,08070119250425896;0,6677729471890971;0,6005;0,661;0,2715;0,6045;0,1296;0,7705;0,7219;0,9576;0,7699;0,9897
99;41899;448733,0573867012;0,5555555555555556;550;41;0,11587938285827334;0,0805629934775146;0,6697461036731892;0,4401;0,6595;0,0942;0,4342;0,1276;0,8769;0,7235;0,9949;0,8808;0,99
100;41899;448733,0573867012;0,8333333333333333;549;41;0,11692766851786736;0,09010506706408347;0,36157295081967217;0,3478;0,6588;0,0719;0,3481;0,1269;0,9231;0,7243;0,997;0,9258;0,9901
101;41899;448733,0573867012;1,1111111111111112;549;41;0,11500002655307928;0,07922857142857144;0,6696169707401034;0,3299;0,6588;0,0878;0,3429;0,1269;0,9309;0,7243;0,9956;0,9243;0,9901
102;41899;448733,0573867012;1,3888888888888888;549;41;0,11695675436244657;0,09021716417910447;0,36208634328358213;0,3289;0,6581;0,0884;0,3077;0,1265;0,9313;0,7251;0,9955;0,9437;0,9902
103;41899;448733,0573867012;1,6666666666666665;547;41;0,11568417621565186;0,07922291021671828;0,6703342621259031;0,3249;0,6581;0,1017;0,3335;0,1265;0,933;0,7251;0,9941;0,931;0,9902
104;41899;448733,0573867012;1,9444444444444444;547;41;0,11593854774489067;0,07978647442499143;0,6700752832131823;0,3279;0,6581;0,1067;0,3331;0,1265;0,9318;0,7251;0,9935;0,9289;0,9902
105;41897;478239,2477053198;0,2777777777777778;553;26;0,1230354463583199;0,08972722095671984;0,42842215261959;0,3821;0,3838;0,3607;0,4046;0,1343;0,7748;0,7728;0,8162;0,7583;0,9717
106;41897;478239,2477053198;0,5555555555555556;550;26;0,12179498784925544;0,08892537313432837;0,4275671067738232;0,2468;0,3835;0,1295;0,2442;0,133;0,9062;0,7733;0,9763;0,9094;0,9722
107;41897;478239,2477053198;0,8333333333333333;549;26;0,10091511673339154;0,08224223602484473;0,19341714285714284;0,2053;0,3832;0,073;0,1794;0,1319;0,9351;0,7738;0,9925;0,9515;0,9726
108;41897;478239,2477053198;1,1111111111111112;548;26;0,10087339689840195;0,08225373134328359;0,1936577114427861;0,2015;0,3832;0,0719;0,1667;0,1319;0,9374;0,7738;0,9927;0,9586;0,9726
109;41897;478239,2477053198;1,3888888888888888;548;26;0,1005109915518571;0,08216915422885573;0,1935044776119403;0,1967;0,3832;0,0769;0,1607;0,1319;0,9404;0,7738;0,9917;0,9641;0,9726
110;41897;478239,2477053198;1,6666666666666665;548;26;0,1005109915518571;0,08216915422885573;0,1935044776119403;0,1991;0,3832;0,0797;0,164;0,1319;0,9389;0,7738;0,9911;0,9622;0,9726
111;41897;478239,2477053198;1,9444444444444444;547;26;0,10044437012382822;0,08210958904109589;0,19359252801992533;0,1963;0,3832;0,0819;0,1577;0,1319;0,9407;0,7738;0,9906;0,9652;0,9726
112;41893;555161,3104702845;0,2777777777777778;554;32;0,1289271495019496;0,09054272634791455;0,48748499491353;0,5088;0,326;0,2094;0,5188;0,0661;0,8046;0,9198;0,9721;0,8058;0,9972
113;41893;555161,3104702845;0,5555555555555556;549;32;0,1274844025858636;0,0886493839835729;0,485611909650924;0,364;0,326;0,2174;0,3558;0,0661;0,9;0,9198;0,9705;0,9047;0,9972
114;41893;555161,3104702845;0,8333333333333333;549;32;0,11745280221726905;0,08244554455445545;0,26531363290175175;0,2625;0,326;0,0532;0,2072;0,0661;0,948;0,9198;0,9982;0,9684;0,9972
115;41893;555161,3104702845;1,1111111111111112;549;32;0,11721548112477534;0,08233893129770993;0,2648418320610687;0,2661;0,326;0,052;0,2087;0,0661;0,9466;0,9198;0,9983;0,9672;0,9972
116;41893;555161,3104702845;1,3888888888888888;548;32;0,11636375986674273;0,08226166794185158;0,26434896710022954;0,2538;0,326;0,0527;0,202;0,0661;0,9514;0,9198;0,9983;0,9682;0,9972
117;41893;555161,3104702845;1,6666666666666665;548;32;0,11633973460254951;0,08221958684009183;0,26438056618209643;0,2394;0,326;0,0543;0,206;0,0661;0,9567;0,9198;0,9982;0,9666;0,9972
118;41893;555161,3104702845;1,9444444444444444;548;32;0,11638453140113181;0,08227947932618683;0,26441554364471676;0,2426;0,326;0,0548;0,2026;0,0661;0,9556;0,9198;0,9981;0,9671;0,9972
119;41865;598357,646958985;0,2777777777777778;553;27;0,12811467205379184;0,08607239263803682;0,4658315950920246;0,4927;0,5063;0,2289;0,4799;0,0771;0,8116;0,8011;0,9646;0,8329;0,9958
120;41865;598357,646958985;0,5555555555555556;548;27;0,11314534445974397;0,07732377428307124;0,22947900092506937;0,2664;0,5063;0,0629;0,222;0,0771;0,9449;0,8011;0,9974;0,9654;0,9958
121;41865;598357,646958985;0,8333333333333333;548;27;0,11323572969094327;0,07722571692876966;0,22992765957446806;0,2774;0,5063;0,0745;0,1957;0,0771;0,9403;0,8011;0,9964;0,973;0,9958
122;41865;598357,646958985;1,1111111111111112;547;27;0,1132819134665013;0,07728637627432808;0,22935495829471733;0,2999;0,5063;0,0767;0,2029;0,0771;0,9302;0,8011;0,9962;0,9706;0,9958
123;41865;598357,646958985;1,3888888888888888;547;27;0,11246113609603547;0,07732311977715879;0,22905533890436394;0,3034;0,5063;0,0685;0,2164;0,0771;0,9286;0,8011;0,9969;0,9674;0,9958
124;41865;598357,646958985;1,6666666666666665;547;27;0,11246113609603547;0,07732311977715879;0,22905533890436394;0,3119;0,5063;0,0698;0,2194;0,0771;0,9245;0,8011;0,9968;0,9654;0,9958
125;41865;598357,646958985;1,9444444444444444;547;27;0,1125117130659733;0,07739126394052045;0,22881747211895911;0,3125;0,5063;0,0699;0,2151;0,0771;0,9242;0,8011;0,9968;0,967;0,9958
126;41891;636723,4951453801;0,2777777777777778;552;24;0,1204134114788793;0,08174641148325358;0,42814258373205744;0,3948;0,3951;0,0971;0,3958;0,0813;0,8282;0,8279;0,9907;0,8382;0,9931
